"filename","year","body","make","door","SaleYr1","SaleYr2"
"2007_Chevrolet_Corvette_LT_coupe_2Door_3.png",0,1,5,0,NA,NA
"2007_Chevrolet_Corvette_LT_coupe_2Door_4.png",0,1,5,0,NA,NA
"2007_Chevrolet_Corvette_LT_roadster_2Door_1.png",0,4,5,0,NA,NA
"2007_Chevrolet_Corvette_LT_roadster_2Door_2.png",0,4,5,0,NA,NA
"2007_Chevrolet_Corvette_LT_roadster_2Door_3.png",0,4,5,0,NA,NA
"2007_Chevrolet_Corvette_LT_roadster_2Door_4.png",0,4,5,0,NA,NA
"2007_Chevrolet_Corvette_Z06_coupe_2Door_1.png",0,1,5,0,NA,NA
"2007_Chevrolet_Corvette_Z06_coupe_2Door_2.png",0,1,5,0,NA,NA
"2007_Chevrolet_Corvette_Z06_coupe_2Door_3.png",0,1,5,0,NA,NA
"2007_Chevrolet_Corvette_Z06_coupe_2Door_4.png",0,1,5,0,NA,NA
"2007_Chevrolet_Equinox_LT_CUV_4Door_1.png",0,2,5,1,NA,NA
"2007_Chevrolet_Equinox_LT_CUV_4Door_2.png",0,2,5,1,NA,NA
"2007_Chevrolet_Equinox_LT_CUV_4Door_3.png",0,2,5,1,NA,NA
"2007_Chevrolet_Equinox_LT_CUV_4Door_4.png",0,2,5,1,NA,NA
"2007_Chevrolet_HHR_2LT_wagon_5Door_1.png",0,7,5,1,NA,NA
"2007_Chevrolet_HHR_2LT_wagon_5Door_2.png",0,7,5,1,NA,NA
"2007_Chevrolet_HHR_2LT_wagon_5Door_3.png",0,7,5,1,NA,NA
"2007_Chevrolet_HHR_2LT_wagon_5Door_4.png",0,7,5,1,NA,NA
"2007_Chevrolet_HHR_LS_wagon_5Door_1.png",0,7,5,1,NA,NA
"2007_Chevrolet_HHR_LS_wagon_5Door_2.png",0,7,5,1,NA,NA
"2007_Chevrolet_HHR_LS_wagon_5Door_3.png",0,7,5,1,NA,NA
"2007_Chevrolet_HHR_LS_wagon_5Door_4.png",0,7,5,1,NA,NA
"2007_Chevrolet_HHR_LT_wagon_5Door_1.png",0,7,5,1,NA,NA
"2007_Chevrolet_HHR_LT_wagon_5Door_2.png",0,7,5,1,NA,NA
"2007_Chevrolet_HHR_LT_wagon_5Door_3.png",0,7,5,1,NA,NA
"2007_Chevrolet_HHR_LT_wagon_5Door_4.png",0,7,5,1,NA,NA
"2007_Chevrolet_Impala_LS_sedan_4Door_1.png",0,5,5,1,NA,NA
"2007_Chevrolet_Impala_LS_sedan_4Door_2.png",0,5,5,1,NA,NA
"2007_Chevrolet_Impala_LS_sedan_4Door_3.png",0,5,5,1,NA,NA
"2007_Chevrolet_Impala_LS_sedan_4Door_4.png",0,5,5,1,NA,NA
"2007_Chevrolet_Impala_LTZ_sedan_4Door_1.png",0,5,5,1,NA,NA
"2007_Chevrolet_Impala_LTZ_sedan_4Door_2.png",0,5,5,1,NA,NA
"2007_Chevrolet_Impala_LTZ_sedan_4Door_3.png",0,5,5,1,NA,NA
"2007_Chevrolet_Impala_LTZ_sedan_4Door_4.png",0,5,5,1,NA,NA
"2007_Chevrolet_Impala_SS_sedan_4Door_1.png",0,5,5,1,NA,NA
"2007_Chevrolet_Impala_SS_sedan_4Door_2.png",0,5,5,1,NA,NA
"2007_Chevrolet_Impala_SS_sedan_4Door_3.png",0,5,5,1,NA,NA
